tweet_id,airline,text
739,United,@united no Cancelled Flightn just left us to fend for ourselves when flt came in Late Flight. Getting runaround for 3 hrs. Each employee blaming  previous 1.
740,United,@united This is NOT a local UNITED number for Malaysia   0011 800-55558000. What is your local United Airlines here in Kuala Lumpur ( KUL )?
741,United,@united okay ase24766m. Find our luggage.
742,United,@united The agent that met us at the gate said any issues w/delays on UA1116 would have to be taken up online...
743,United,"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL"
744,United,@united thanks! Will you guys be getting the A380s anytime soon?
745,United,@united But they are not... lady one phone says its in tel aviv. Tel Aviv united says its in Newark. No one knows and I have nothing...
746,United,“@united: @MelanieSpring We'll see what we can do. ^KN” We are running! Most of this plane is running. Thanks for the help!
747,United,"@united yes, but still now answers. Many have not had their luggage for 3 days! Unacceptable!!"
748,United,@united what is that going to do for you? Nothing just like you always do
749,United,@united I sent in my feedback.  Thank you.
750,United,@united plus what about food? And taxis?
751,United,@united you are offering us 8 rooms for 32 people #FAIL
752,United,@united 32 people getting pretty tired about no action on solving the problem plus missing a day of vacation and skiing
753,United,@united The bright side would be keeping the promise that was made to me. Hope you're having a good night. Thanks.
754,United,@united yes I do.
755,United,@united I take back the comment about your team here working hard to help us A so far no solution for a hotel or food or anything #fail
756,United,@united on 4124 arriving two hours Late Flight into CLT. Now sitting on the tarmac while they move a plane from the gate. Unhappy customer.
757,United,@united airlines is the absolute worst. They have no idea what they are doing. #neveragain #UnitedAirlines
758,United,"@united Thanks; might want to fix this line: ""Our Customer Care team is currently responding to most inquiries within 7-10 business days."""
759,United,@united we just flew with United from AUS (Austin Bergstrom) to Cancun Intl. Best flight ever! The 737's are not too big... Not too small!
760,United,"@united it's frustrating, as a frequent flyer, loyal since Continental. Upgrade equals paying 3 times or more on top of purchase ticket."
761,United,@united Deep Vein thrombosis
762,United,"@united at its worse. Can't figure how to pack plane, screws up connectns then claims no hotl rooms in San Fran for stranded pax. Way to go!"
763,United,@united 4 passengers after a 2 hour delayed flight left with no hotel at the end of the night @ hou airport. Wtf??!! http://t.co/ZfqMpGXVS6
764,United,"Hey @united why does the flight from IAH to POS leave so Late Flight, and the one back to IAH so early? I rather get to POS earlier"
765,United,@united Lost bag process is broken. Agent promised they'd call &amp; hold my bag when found. Now they're waking me at 3am w/ delivery. #fail
766,United,@united the people at the counter have been very helpful. As you can see nobody is there. Flight to Austin 10:55 and still sitting here.
767,United,@united unfortunately still on the Tarmac at @fly2ohare and definitely missing my ride from @flypdx #GonnaBeALongNight
768,United,“@united: @Darquenloveli We regret to hear this. Please let us know if you need assistance. ^KN” I was finally able to secure my seat. Thx
769,United,@united what time does check in open for flight no UA80 from Manchester to Newark today ?
770,United,"@united good to know you will open the closed doors for ""premier passengers"" after safety briefings on delayed flights. #annoyed."
771,United,@united DM sent
772,United,@united yea get me to phoenix already. Delays all day with you people. It's bullshit.
773,United,"@united If it's any consolation, your staff was stellar. Just not the hour+ delays I encountered with every one of my 4 flights."
774,United,"@united flight ua3576, gate b1. And tell ray I somehow made it on to the 736 flight out of IAH and didn't have to wait for the 917 one. :)"
775,United,@united that's unfortunate. The @Tumitravel was an xmas gift and it looks like a razor ripped right through the front pocket in the picture
776,United,@united But thanks for asking
777,United,@united Lost bags. Cancelled Flightled flights. Delhi call centers. Poor United staff spread thin and stressed. You name it.
778,United,@united Yes. Doesn't make that mistake any less absurd. Doesn't change the fact that I'm very inconveniently missing my luggage tonight.
779,United,@united I'm constantly having challenges with upgrades &amp; charges. In order to prevent DVT I have to pay an addtl $180 http://t.co/xC6jQ70r7B
780,United,"@united In ORD, waited 20 min after crew members left before gate items came. Flight attendant sarcastically said good luck and walked away."
781,United,"@united Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly."
782,United,@united you too!
783,United,@united is my favorite airline.
784,United,@united seriously #fail on making strangers share a room
785,United,@united @luke_mcintosh68 nah you wouldn't
786,United,@united we needed them here asap. Will they make it on today's flight?
787,United,@united agent split up my reservation? Now can't Cancelled Flight and refund credit for 2wks? Why
788,United,@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?
789,United,@united I sent the message. Let me know ASAP.
790,United,@united why would they make me share a room?
791,United,"@united tried calling too, but w/25 min phn wait means we'd miss options anyway"
792,United,@united can you ask your guys with flight 1146 to BWI to wait for us to get off a delayed flight from San Diego? Pretty please?
793,United,@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth
794,United,"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund"
795,United,"@united i understand, thanks"
796,United,"@united again I ask, who can I call to get this fixed? Tweeting me BS questions to stall only makes things worse. Phone number please."
797,United,@united Yo yo yo stuck on the tarmac for over 2 hours at @fly2ohare ... Going to miss my ride at @flypdx help please! #HelpImStuck #United
798,United,@united it's highly unprofessional for you to overbook a flight by 12 seats &amp;feel that I should rearrange my schedule for your mismanagement
799,United,"@united well, considering every agent before claimed they were unable to help with everything else, why waste more time to hear 'call corp'"
800,United,@united man I can't wait to book my ticket now! Thanks JP you're a life sabe
801,United,"@united Ice, which I totally understand. But when a large number of us are facing 15+ hours of time and overnight Cancelled Flightations it seems like"
